,COD. IPRESS,NOMBRE IPRESS,PRODUCTO/SERVICIO,ENE21,FEB21,MAR21,ABR21,MAY21,JUN21,JUL21,AGO21,SEP21,OCT21,NOV21,DIC21
1975,11849,CLINICA MIRAFLORES SAC,DETECCION DE ANTICUERPOS COVID-19 / SARS-COV-2 CORONAVIRUS IGM,0,303.02,248.71,248.71,248.71,248.71,248.71,248.71,0,0,0,0
1976,18404,CLINICA SAN PABLO TRUJILLO,DETECCION DE ANTICUERPOS COVID-19 / CORONAVIRUS SARS -COV-2 DETECCIÓN,0,0,139.83,139.83,139.83,139.83,165,165,0,0,0,0
1977,10581,SANNA/SANCHEZ FERRER S.A.,DETECCION DE ANTICUERPOS COVID-19 / SINDROME RESPIRATORIO AGUDO SEVERO,440,440,440,440,440,440,440,0,0,0,0,0
1978,11129,MAX SALUD AVISAL S.A.,DETECCION DE ANTICUERPOS COVID-19 / ANTICUERPOS TOTALES,0,70,70,70,70,70,70,70,0,0,0,0
1979,13176,IPRESS CLINICA SAN BARTOLOME,DETECCION DE ANTICUERPOS COVID-19 / COVID PRUEBA ANTIGENO,0,70,59,59,55,45,45,45,0,0,0,0
1980,17468,POLICLINICO NIÑO DE LA ESPINA SAC,DETECCION DE ANTICUERPOS COVID-19 / INCLUYE EPP Y MATERIAL,0,180,180,180,180,180,180,180,0,0,0,0
1981,14501,CLINICA SAN GABRIEL S.A.C.,DETECCION DE ANTICUERPOS COVID-19 / CORONAVIRUS SARS -COV-2 DETECCIÓN,0,165,165,165,165,165,165,0,0,0,0,0
1982,19049,AUNA CLÍNICA DELGADO,DETECCION DE ANTICUERPOS COVID-19 / SARS COV-2 ANTICUERPOS TOTALES,88,88,88,88,88,88,88,0,0,0,0,0
1983,8217,LABORATORIO CLINICO ROE,"DETECCION DE ANTICUERPOS COVID-19 / SERVICIO TOMA DE MUESTRA,",0,0,0,0,0,220,220,220,0,0,0,0
1984,21339,OMNIA MEDICA SAC,DETECCION DE ANTICUERPOS COVID-19 / SERVICIO DE TAMIZAJE EN EL LOCAL DEL,100.89,100.89,100.89,100.89,100.89,100.89,100.89,0,0,0,0,0
1985,14551,LABORATORIO CLÍNICO ROE,"DETECCION DE ANTICUERPOS COVID-19 / SERVICIO TOMA DE MUESTRA,",0,0,0,0,0,220,220,220,0,0,0,0
1986,23086,LABORATORIO CLINICO ROE,"DETECCION DE ANTICUERPOS COVID-19 / SERVICIO TOMA DE MUESTRA,",0,0,0,0,0,220,220,220,0,0,0,0
1987,28966,CLÍNICA ESPECIALIZADA MIRANDA,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA RAPIDA ANTICUERPOS,0,0,0,0,80,0,80,80,0,0,0,0
1988,23429,POLICLINICA DEL TRABAJADOR,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA QUIMIOLUMINISCENCIA (CLIA),0,100.3,100.3,100.3,100.3,191.16,191.16,191.16,0,0,0,0
1989,14361,INSTITUTO DEL CEREBRO Y LA COLUMNA VERTEBRAL,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA DE ANTICUERPOS,0,0,0,0,0,0,0,150,0,0,0,0
1990,23429,POLICLINICA DEL TRABAJADOR,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA QUIMIOLUMINISCENCIA (CLIA),0,159.3,159.3,159.3,159.3,250.16,250.16,250.16,0,0,0,0
1991,12666,CLINICA PROVIDENCIA,DETECCION DE ANTICUERPOS COVID-19 / CORONAVIRUS SARS COV 2 PCR RT,0,282,282,282,282,282,282,0,0,0,0,0
1992,26175,LABORATORIO CLINICO ROE,"DETECCION DE ANTICUERPOS COVID-19 / SERVICIO TOMA DE MUESTRA,",0,0,0,0,0,220,220,220,0,0,0,0
1993,8220,LABORATORIO CLINICO ROE,"DETECCION DE ANTICUERPOS COVID-19 / SERVICIO TOMA DE MUESTRA,",0,0,0,0,0,220,220,220,0,0,0,0
1994,25602,CENTRO MEDICO DEL VALLE,"DETECCION DE ANTICUERPOS COVID-19 / INCLUYE TOMA DE MUESTRA, EPPS,",0,0,0,0,0,120,0,0,0,0,0,0
1995,8024,CLINICA CAYETANO HEREDIA,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA RAPIDA COVID  19 EN PLASMA,70,50,50,50,50,50,50,0,0,0,0,0
1996,16005,CLINICA PARROQUIAL SAN FRANCISCO DE ASIS,DETECCION DE ANTICUERPOS COVID-19 / CORONAVIRUS SARS COV-2 ANTICUERPOS,0,70,70,70,70,70,70,70,0,0,0,0
1997,25602,CENTRO MEDICO DEL VALLE,"DETECCION DE ANTICUERPOS COVID-19 / INCLUYE TOMA DE MUESTRA, EPPS,",0,0,0,0,120,120,0,0,0,0,0,0
1998,20501,LABORATORIO CLINICO ROE,"DETECCION DE ANTICUERPOS COVID-19 / SERVICIO TOMA DE MUESTRA,",0,0,0,0,0,220,220,220,0,0,0,0
1999,16005,CLINICA PARROQUIAL SAN FRANCISCO DE ASIS,DETECCION DE ANTICUERPOS COVID-19 / ANTICUERPOS TOTALES,0,29.2,29.2,29.2,29.2,29.2,29.2,29.2,0,0,0,0
2000,8229,SERVIMEDICOS S.A.C.,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA RAPIDA ANTICUERPOS TOTALES -,113,123,123,123,141.25,141.25,141.25,0,0,0,0,0
2001,10262,LABORATORIO ROE,"DETECCION DE ANTICUERPOS COVID-19 / SERVICIO TOMA DE MUESTRA,",0,0,0,0,0,220,220,220,0,0,0,0
2002,9988,CLINICA SAN PABLO,DETECCION DE ANTICUERPOS COVID-19 / CORONAVIRUS SARS -COV-2 DETECCIÓN,0,165,165,165,165,165,165,165,0,0,0,0
2003,11129,MAX SALUD AVISAL S.A.,DETECCION DE ANTICUERPOS COVID-19 / ANTICUERPOS IGA,0,120,120,120,120,120,120,120,0,0,0,0
2004,9886,CLINICA SAN BORJA,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA SEROLOGIA SARS-COV-2,0,72.53,72.53,72.53,72.53,72.53,72.53,0,0,0,0,0
2005,12975,CL ESPECIALIDADES MEDICAS,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA DE ANTICUERPOS TOTALES,0,0,44,44,44,44,44,0,0,0,0,0
2006,25930,CLINICA SANENS,DETECCION DE ANTICUERPOS COVID-19 / DETECCCION ANTICUERPOS,0,0,0,0,0,0,100,79,0,0,0,0
2007,8858,CLINICA ORTEGA,DETECCION DE ANTICUERPOS COVID-19 / ANTICUERPOS NEUTRALIZANTES ANTI,0,0,0,0,0,0,0,90,0,0,0,0
2008,15927,CLINICA DE OJOS D ́OPELUCE,DETECCION DE ANTICUERPOS COVID-19 / PRUEBA QUE SE REALIZA A PACIENTES,0,0,0,0,160,160,160,160,0,0,0,0
2009,21339,OMNIA MEDICA SAC,DETECCION DE ANTICUERPOS COVID-19 / SERVICIO DE TAMIZAJE EN EL LOCAL DEL,41.59,41.59,41.59,41.59,41.59,41.59,41.59,0,0,0,0,0
2010,8398,CLINICA EL GOLF,DEXACORT 4 mg/mL INYECTABLE TEVA AMPOLLA X 1 ML x 1 /,8.69,8.69,8.69,8.69,8.69,8.69,8.69,0,0,0,0,0
2011,9116,CLINICA SAN FELIPE S.A.,DEXACORT 4 mg/mL INYECTABLE TEVA AMPOLLA X 1 ML x 1 /,10.62,10.62,10.62,10.62,10.62,10.62,10.62,0,0,0,0,0
2012,9886,CLINICA SAN BORJA,DEXACORT 4 mg/mL INYECTABLE TEVA AMPOLLA X 1 ML x 1 /,0,7.28,7.28,32.72,32.72,32.72,32.72,0,0,0,0,0
2013,8398,CLINICA EL GOLF,DEXACORT 4 mg/mL INYECTABLE TEVA AMPOLLA X 1 ML x 1 /,8.69,8.69,8.69,8.69,8.69,8.69,8.69,0,0,0,0,0
2014,12262,CLÍNICA SANTA ROSA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,8.62,8.62,8.62,8.62,8.62,0,0,0,0,0
2015,18404,CLINICA SAN PABLO TRUJILLO,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,23.56,23.56,0,0,0,0,0,0,0,0,0,0
2016,13373,CLINICA PERUANO AMERICANA S. A.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,10,10,10,10,10,10,10,10,0,0,0,0
2017,12975,CL ESPECIALIDADES MEDICAS,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,7,8.32,9,9,15.7,15.7,0,0,0,0,0,0
2018,9886,CLINICA SAN BORJA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,7.28,7.28,32.72,32.72,32.72,32.72,0,0,0,0,0
2019,10559,CLINICA DANIEL A. CARRION S.A.C.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,25,25,25,30,25,25,25,25,0,0,0,0
2020,11395,CLINICA VIGO 2000 S. CIVIL DE R.L.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,10,10,10,10,10,10,10,10,0,0,0,0
2021,9641,CLINICA MUNDO SALUD SAC,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,14,14,14,14,14,14,14,14,0,0,0,0
2022,15375,CLINICA SAN PEDRO S.A.C.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,29,29,29,29,29,29,29,29,0,0,0,0
2023,9660,SEÑOR DE LUREN DE ICA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,0,0,0,0
2024,8281,CLUB DE LA SALUD,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,0,0,42.2,0,0,0,0,0,0,0
2025,10251,CLINICA MAISON DE SANTE DEL SUR,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,0,0,42.2,0,0,0,0,0,0,0
2026,8229,SERVIMEDICOS S.A.C.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,18.7,18.7,18.7,18.7,18.7,18.7,18.7,0,0,0,0,0
2027,8858,CLINICA ORTEGA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,10.13,9.36,9.36,9.49,9.49,9.49,9.49,9.53,0,0,0,0
2028,25160,CLIN. DANIEL A. CARRION,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,20,25,20,25,30,30,20,20,0,0,0,0
2029,12457,CLINICA PROVIDA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,0,0,9.8,9.8,0,9.8,0,0,0,0
2030,12854,CLINICA ADVENTISTA ANA STAHL,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,11.3,11.3,11.3,11.3,11.3,0,0,0,0,0
2031,9989,CLINICA PADRE LUIS TEZZA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,31.45,31.45,31.45,31.45,31.45,32.63,0,0,0,0,0
2032,8151,CLÍNICA METROPOLITANA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,10.13,10.13,10.13,10.13,10.13,10.13,0,0,0,0
2033,11396,ADMINISTRADORA CLINICA TRESA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,9.36,9.36,9.36,9.36,9.36,9.36,9.36,0,0,0,0
2034,9116,CLINICA SAN FELIPE S.A.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,10.62,10.62,10.62,10.62,10.62,10.62,10.62,0,0,0,0,0
2035,9886,CLINICA SAN BORJA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,7.28,7.28,32.72,32.72,32.72,32.72,0,0,0,0,0
2036,11466,CLINICA ISABEL,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,10,10,10,10,10,10,10,10,0,0,0,0
2037,27214,CLINICA SAN PABLO AREQUIPA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,0,0,0.72,0.72,0.72,0,0,0,0,0
2038,15875,PROMEDIC,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,8,8,8,8,8.9,8.9,8.9,8.9,0,0,0,0
2039,9116,CLINICA SAN FELIPE S.A.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,10.62,10.62,10.62,10.62,10.62,10.62,10.62,0,0,0,0,0
2040,23151,CLINICA CORI,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,2,2,2,2,2,2,2,2,0,0,0,0
2041,10581,SANNA/SANCHEZ FERRER S.A.,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,6.3,6.3,6.3,6.3,6.3,6.3,6.3,0,0,0,0,0
2042,12161,MACSALUD,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,10,10,10,10,10,10,10,10,0,0,0,0
2043,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,2,2,2,2,2,2,2,2,0,0,0,0
2044,9660,SEÑOR DE LUREN DE ICA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,0,0,0,0
2045,10014,DR. VICTOR PAREDES,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,12.65,12.65,12.65,12.65,12.65,12.65,12.65,12.65,0,0,0,0
2046,17385,CLINICA SAN BARTOLOME,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,14,14,14,14,14,14,0,0,0,0
2047,8325,CLINICA CENTENARIO PERUANO JAPONESA,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0
2048,10883,CLINICA SAN PEDRO,DEXACORT 4 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0.14,0,0,0.14,0.14,0.14,0.14,0.14,0,0,0,0
2049,11396,ADMINISTRADORA CLINICA TRESA,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,18.72,18.72,18.72,18.72,0,0,0,0,0,0,0
2050,8229,SERVIMEDICOS S.A.C.,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,30.6,30.6,30.6,30.6,30.6,30.6,30.6,0,0,0,0,0
2051,18404,CLINICA SAN PABLO TRUJILLO,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,25.9,25.9,0,0,0,0,0,0,0,0,0,0
2052,9116,CLINICA SAN FELIPE S.A.,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,22.42,22.42,22.42,22.42,22.42,22.42,22.42,0,0,0,0,0
2053,9153,CLINICA MONTEFIORI,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,32.15,0,0,0,0,0,0,0,0,0,0,0
2054,8858,CLINICA ORTEGA,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,21.1,20.74,20.74,20.74,20.74,20.74,20.74,20.64,0,0,0,0
2055,12854,CLINICA ADVENTISTA ANA STAHL,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,22.59,22.59,22.59,22.59,22.59,0,0,0,0,0
2056,15375,CLINICA SAN PEDRO S.A.C.,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,20.44,20.44,20.44,20.44,20.44,20.44,20.44,20.44,0,0,0,0
2057,9409,CLINICA RICARDO PALMA,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,21.83,21.83,21.83,21.83,21.83,21.83,21.83,0,0,0,0
2058,8151,CLÍNICA METROPOLITANA,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,0,0,21.1,21.1,21.1,21.1,21.1,21,0,0,0,0
2059,15684,CLINICA GONZALEZ S.A.,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,0,0,0,0
2060,9116,CLINICA SAN FELIPE S.A.,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,22.42,22.42,22.42,22.42,22.42,22.42,22.42,0,0,0,0,0
2061,15875,PROMEDIC,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,17.8,17.8,17.8,17.8,17.8,17.8,18.2,18.2,0,0,0,0
2062,13373,CLINICA PERUANO AMERICANA S. A.,DEXACORT 8 mg/2 mL INYECTABLE TEVA AMPOLLA X 2 ML x 1 /,20,20,20,20,20,20,20,20,0,0,0,0
2063,8398,CLINICA EL GOLF,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,4.82,4.82,4.82,4.82,4.82,4.82,4.82,0,0,0,0,0
2064,9250,CLINICA BELLAVISTA,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,2.08,3.8,2.09,2.09,2.09,2.09,2.09,0,0,0,0,0
2065,8398,CLINICA EL GOLF,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,4.82,4.82,4.82,4.82,4.82,4.82,4.82,0,0,0,0,0
2066,27462,CLINICA LA LUZ,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,15,15,15,15,15,15,20,0,0,0,0,0
2067,8151,CLÍNICA METROPOLITANA,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,0,0,5.98,5.98,5.98,5.98,5.98,5.98,0,0,0,0
2068,15875,PROMEDIC,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,0,0,0,0
2069,13494,AUNA CLINICA MIRAFLORES,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,1.81,1.81,1.6,1.6,1.6,1.6,1.6,0,0,0,0,0
2070,13373,CLINICA PERUANO AMERICANA S. A.,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,6,6,6,6,6,6,6,6,0,0,0,0
2071,8229,SERVIMEDICOS S.A.C.,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,14.87,14.87,14.87,14.87,14.88,14.88,14.88,0,0,0,0,0
2072,12975,CL ESPECIALIDADES MEDICAS,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,0,0,0,0
2073,9988,CLINICA SAN PABLO,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,0,18.51,18.51,18.51,18.51,18.51,18.51,18.51,0,0,0,0
2074,10014,DR. VICTOR PAREDES,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0
2075,18450,CLÍNICA S. MORALES S.R.L,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,0,0,3,3,3,0,0,0,0,0,0,0
2076,9886,CLINICA SAN BORJA,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,3.47,3.47,3.47,23.32,23.32,23.32,23.32,0,0,0,0,0
2077,15375,CLINICA SAN PEDRO S.A.C.,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,0,0,0,0,0,0,18.51,18.51,0,0,0,0
2078,12161,MACSALUD,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,10,10,10,10,0,0,0,0,0,0,0,0
2079,16744,CLINICA VALLESUR,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,2.08,2.09,0,2.85,3.04,2.85,3.04,0,0,0,0,0
2080,14501,CLINICA SAN GABRIEL S.A.C.,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,0,19.37,19.37,19.37,19.37,19.37,19.37,0,0,0,0,0
2081,18404,CLINICA SAN PABLO TRUJILLO,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,0,0,4.65,4.65,4.65,4.65,4.65,4.65,0,0,0,0
2082,10182,CLINICA JESUS DEL NORTE,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,21.93,0,0,0,0,0,0,0,0,0,0,0
2083,9116,CLINICA SAN FELIPE S.A.,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,6.11,6.11,6.11,6.11,6.11,6.11,6.11,0,0,0,0,0
2084,11592,CLINICA HUANUCO E-I-R-LTDA.,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,0,0,0,0,18,18,18,18,0,0,0,0
2085,10581,SANNA/SANCHEZ FERRER S.A.,DEXAFAR 4 mg/mL INYECTABLE FARMINDUSTRIA AMPOLLA X 1 ML x 2 /,10.8,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0
2086,27214,CLINICA SAN PABLO AREQUIPA,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,0,0,0,0,18.2,18.2,18.2,18.2,0,0,0,0
2087,12457,CLINICA PROVIDA,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,0,0,0,0,20,20,0,20,0,0,0,0
2088,9116,CLINICA SAN FELIPE S.A.,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,9.44,9.44,9.44,9.44,9.44,9.44,9.44,0,0,0,0,0
2089,8858,CLINICA ORTEGA,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,18.97,18.32,18.32,18.32,18.32,18.32,18.3,15.6,0,0,0,0
2090,10182,CLINICA JESUS DEL NORTE,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,19,0,0,0,0,0,0,0,0,0,0,0
2091,15375,CLINICA SAN PEDRO S.A.C.,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,0,0,0,0
2092,13373,CLINICA PERUANO AMERICANA S. A.,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,19,19,19,19,19,19,19,19,0,0,0,0
2093,9409,CLINICA RICARDO PALMA,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,0,19.47,19.47,19.47,19.47,19.47,19.47,19.47,0,0,0,0
2094,10014,DR. VICTOR PAREDES,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,25,25,25,25,25,25,25,25,0,0,0,0
2095,9606,VIRGEN DEL ROSARIO SA,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,20,0,20,20,20,20,20,0,0,0,0,0
2096,18404,CLINICA SAN PABLO TRUJILLO,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,0,0,17.45,17.45,17.45,17.45,17.45,17.45,0,0,0,0
2097,10581,SANNA/SANCHEZ FERRER S.A.,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,4.3,4.3,4.3,4.3,4.3,4.3,4.3,0,0,0,0,0
2098,9988,CLINICA SAN PABLO,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,0,0,0,0
2099,8151,CLÍNICA METROPOLITANA,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,0,0,18.85,18.85,18.85,18.85,18.85,18.85,0,0,0,0
2100,24971,CENTRO MEDICO SOLIDARIO HUACHO,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,10,10,10,10,10,10,10,10,0,0,0,0
2101,15730,CLINICA SAN JUAN DE DIOS,DEXAFAR 8 mg/2 mL INYECTABLE FARMINDUSTRIA AMPOLLA X 2 ML x 1 /,11.24,11.24,11.24,11.24,11.24,11.24,11.24,0,0,0,0,0
2102,14501,CLINICA SAN GABRIEL S.A.C.,DEXAMETASONA FOSFATO 4 mg/2 mL INYECTABLE VITALIS AMPOLLA X 2 ML x 10 /,0,6.77,6.77,6.77,6.77,6.77,6.77,0,0,0,0,0
2103,17493,CLINICA GAXAY E.I.R.L.,DEXAMETASONA FOSFATO 4 mg/2 mL INYECTABLE VITALIS AMPOLLA X 2 ML x 10 /,0,5,5,5,5,5,5,0,0,0,0,0
2104,16064,CLINICA PAZ HOLANDESA,DEXAMETASONA FOSFATO 4 mg/2 mL INYECTABLE VITALIS AMPOLLA X 2 ML x 10 /,0,0,0,0,0,0,1.5,0,0,0,0,0
2105,19748,CLINICA HIGUERETA,DEXAMETASONA FOSFATO 4 mg/2 mL INYECTABLE VITALIS AMPOLLA X 2 ML x 10 /,0,0,0,3.8,3.8,3.8,3.8,3.8,0,0,0,0
2106,10251,CLINICA MAISON DE SANTE DEL SUR,DEXAMETASONA FOSFATO 4 mg/2 mL INYECTABLE VITALIS AMPOLLA X 2 ML x 10 /,0,0,0,0,3.94,3.94,0,0,0,0,0,0
2107,25930,CLINICA SANENS,DEXAMETASONA FOSFATO 4 mg/2 mL INYECTABLE VITALIS AMPOLLA X 2 ML x 10 /,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0
2108,8786,CLINICA SAN JUAN DE DIOS,DEXAMETASONA FOSFATO 4 mg/2 mL INYECTABLE VITALIS AMPOLLA X 2 ML x 10 /,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
